packet_count,avg_packet_size,protocol,rtt_ms,bytes_per_flow
17,694.1359429409912,UDP,38.27449727520986,11652.045785565106
24,849.7194647736868,UDP,1.3544050403859966,20569.051767959463
14,648.827036722715,TCP,98.65663862091418,8928.431791661069
23,550.2219117687016,UDP,4.189344071620925,13270.441494750308
25,630.1988978528252,TCP,5.022222838596061,15343.20372002543
27,504.2921647793717,TCP,79.99847133177832,13986.398539771952
12,507.8659858186566,TCP,36.622457863234104,5913.693578242542
27,419.82660029396914,UDP,11.605322827080313,11993.796382729744
27,588.5646461893464,UDP,32.20848024770967,15833.5773927639
17,703.6698328534231,TCP,7.994301244769302,11513.280811784665
18,475.32120051827206,TCP,9.403107424890184,8092.126430435591
10,788.5040709740114,TCP,13.850884263078411,7432.1947718642505
18,467.7327483348515,TCP,0.395167082849183,9103.073845396662
29,582.9485921824729,TCP,11.343669744196362,16247.099253386463
25,508.59772167258757,TCP,2.3913901091812284,12077.906293801452
20,470.6347591893211,TCP,17.89336299420598,9154.727625146683
24,654.9607816010399,UDP,25.510448579958997,16196.019719444095
34,853.8025725186387,TCP,41.00737319445041,27634.007551315903
30,280.39505093235476,TCP,42.566081493926156,8038.294021435334
15,672.2755293401789,TCP,14.408260072649355,10347.597567124205
23,778.2850797659929,TCP,36.38252616298281,18739.525681176616
21,568.4528348148616,UDP,6.968958700971375,11304.647654054506
17,387.56932855556704,TCP,99.9149023543036,6824.453907290305
22,776.0010441897682,TCP,0.42514753536696004,15507.518563648377
24,508.0613228620583,UDP,56.04958661752902,12618.314006838089
18,470.0467659757122,TCP,31.94172633030118,8861.564501044913
20,685.0326858083113,TCP,53.40208564636788,13597.12367115071
27,623.3965048379875,TCP,22.811864423194987,16787.693913986528
21,494.06716921857674,TCP,151.10151592268738,10616.478527587195
18,502.0946937583104,UDP,41.57371835420027,9111.157481825872
22,638.8506508153299,TCP,28.06863023600914,13522.062207741568
17,604.6794798812023,UDP,17.81828553137261,10931.23527580413
15,606.5651540765118,UDP,69.09936545407534,9074.461266118247
18,505.3134742909113,ICMP,86.48498514945945,8748.87275985451
19,676.2682953298488,UDP,16.969341226702742,14100.10189885879
14,619.5373042809886,TCP,9.113644000295244,8894.620096771645
17,421.11203414456145,TCP,68.39081624658827,7281.595386206821
23,592.0739260367508,TCP,2.741963320740454,12896.231871837743
29,628.509939724265,UDP,170.0865302371135,17870.078761732537
22,569.1448502095924,TCP,67.41041401054677,11414.544059093434
18,579.4570602636145,TCP,21.921733989995836,10408.602119928455
16,653.3433755486759,TCP,48.518898263591204,9483.112277243563
24,847.5796225984774,UDP,47.43812581798618,17892.074391719256
17,723.200716343196,ICMP,2.3334653938191594,12131.4426358297
31,452.8397915885679,TCP,79.87629891205503,14830.502820887761
23,582.9258488700389,TCP,11.451218477944472,13724.572817176824
19,629.7521618199485,ICMP,40.414324140003934,11339.897466927132
15,598.7766830968529,TCP,72.3262294988443,9234.748046586295
11,780.9537469041614,TCP,6.409813947072411,8081.613663423331
28,413.21182355323253,TCP,1.5602502085778067,12098.620663209407
18,506.8204440715402,UDP,80.77291651836278,9508.054622758898
17,573.5886276384533,ICMP,22.222726639128663,9550.293145413236
16,630.2291727351145,UDP,3.556936832689612,10420.873745860068
19,751.0209357416044,ICMP,28.379291162620678,13258.713912042922
29,628.1795654304237,TCP,7.476957721155479,19740.189549256807
20,731.0632734671021,UDP,81.29343443222658,13900.568903089814
29,630.1596168228774,TCP,51.042187743720255,20220.909974118218
27,606.597881205016,UDP,4.8188533464787575,16426.935458308973
22,569.1075570517597,UDP,19.669605572857918,12736.783030044759
17,806.340835828026,UDP,14.273717307929466,12888.517180012965
19,749.9586754494015,TCP,21.62212838127591,13213.639670172552
19,608.6389752849608,UDP,45.46689425552185,12008.647822494737
21,493.4211786496811,TCP,17.380944593318624,9396.728498122919
26,774.4946664283248,TCP,128.5673773701335,17895.466629732964
27,649.0057049946439,TCP,4.20336393444421,17490.888194128573
18,657.3192197023401,UDP,57.908094401230414,11318.126773372704
20,480.12675902957204,TCP,97.04891314144746,9266.552308164333
23,584.2518511852672,ICMP,42.275686325923886,12952.988063988703
19,631.5599435694314,TCP,114.3444210213762,12606.993437131709
27,744.0624876424956,TCP,0.9545689828852331,19609.532858510076
17,600.3214602910687,TCP,12.731717545548292,10591.919571956865
21,349.7349083532133,TCP,38.40674517092775,7433.017637972043
23,852.1448537624522,TCP,14.790627434499955,18359.21508639573
16,561.1065268772066,TCP,42.34028914997336,8527.028288646494
23,603.070471165658,TCP,1.8316581116836854,14461.076065334039
22,922.4694179790323,UDP,96.92474457120703,22155.792309763612
18,677.8363418055416,UDP,18.780651374102654,12526.305309798312
17,468.76703590509874,TCP,23.08930930103714,8474.949059145842
29,523.4253839769287,TCP,154.67491048909494,14703.40843561487
26,765.5577701908973,TCP,46.69289494063079,19917.56897003738
22,486.69068766756345,UDP,4.580590307678927,10941.573350363777
21,645.2959337069793,TCP,193.0773362992004,13770.88873924021
17,640.1401708301729,TCP,43.212649275397354,10666.695134333404
33,583.979034879764,ICMP,38.2499030022306,19461.95714263012
18,699.606958799165,UDP,0.1434006392913822,13291.588550359402
20,858.4474806835019,UDP,100.21373247669263,17953.765526329433
23,557.4775041058318,UDP,18.132593375798262,12809.803946509102
15,450.01437012299766,TCP,18.382416693891265,6516.525298486619
19,429.6796868791432,UDP,6.780514930681386,8321.171510001564
22,677.4632829752725,TCP,19.39785600425003,15202.389392226432
25,654.6230241189123,UDP,4.338298273839648,15482.41557674062
22,670.7076405909668,UDP,15.073986611218146,15094.448327829728
22,776.8045406116253,UDP,11.243425537093408,18105.660255428953
26,590.0067028075946,TCP,7.741616413933898,17017.588150733245
26,649.1618642340774,TCP,67.2220338117479,17599.930177541453
23,650.3542808662286,TCP,3.629656493228941,16208.40983554383
16,626.798791433617,TCP,46.97800549781007,9685.173703237553
18,711.2669827523192,TCP,6.934483724388032,12989.917051619032
20,624.5272350348465,TCP,47.58744629877001,11803.275406590627
25,612.8436518689778,TCP,42.44514664130961,15521.22757480657
19,505.7986240080317,TCP,9.835633885819849,8888.551953056543
32,721.343154212389,UDP,85.96992534043244,22693.20282032397
19,554.8167827408488,UDP,0.9042032018131017,10620.20546078535
16,676.6920812797086,UDP,18.649744331037223,11804.646467901179
19,471.00401373742386,ICMP,12.901159252212956,8173.7142551446905
26,622.9221870813648,UDP,13.081279211192776,15483.761124829774
28,676.094488068946,TCP,47.99102345157512,19516.056238232533
25,738.0536241104962,TCP,4.599224936855685,20684.823623860673
25,817.2465410859988,TCP,116.31925356446942,20956.92554685924
28,476.8367853491585,UDP,7.576551725175551,11643.639572611848
19,724.5616672371402,TCP,25.140131866781147,13995.777251785876
19,590.1889535227015,UDP,7.416254123502681,10439.141194534996
24,503.5838618389956,TCP,1.8072887215543365,12164.50004499925
17,687.3888341652815,UDP,10.245217178008613,11149.062005409138
13,536.7554665095246,TCP,5.633482460757364,7145.258070929868
28,550.255981031271,TCP,79.65927125772834,16088.460804266035
20,298.7302808405388,TCP,12.138525680801894,5844.652714235254
23,661.0581519093267,TCP,26.545092277557465,15508.056884552381
23,619.3557527658086,TCP,8.080378328749408,13423.758610940866
18,616.9138933644987,TCP,2.4685598311301145,11275.673136703286
30,580.1934449369803,TCP,3.5528329317093665,16802.526533372715
8,652.9408763531619,UDP,30.383454893708937,5236.924034559961
16,522.3088676008266,TCP,35.524872485366615,8084.076004160115
23,394.41325526607136,UDP,1.3117640947378661,9331.25540320227
23,470.36312510957737,TCP,9.18109819589225,11691.003989460953
20,590.6909622071786,ICMP,7.634871281062788,12220.626495545712
25,550.13470728606,TCP,16.85444629018928,14865.504971315951
13,595.8976656078586,ICMP,10.185887165366223,7666.812426190504
19,569.6096947445477,ICMP,72.12527700531135,10360.183128989778
18,809.8860121258614,TCP,26.0689412977721,13727.749322876678
20,471.5117881092876,TCP,126.22805082463611,9785.823562417594
25,554.7005656283613,TCP,5.355360098661307,14002.011423709238
24,611.3093265501925,UDP,7.498483987131581,13763.164991095387
17,356.53385884668893,ICMP,27.819938299537622,5836.266476278033
16,692.0930436183093,TCP,54.96699118595085,12098.94774872275
19,530.8502669654148,TCP,64.55974707101723,9872.056171714321
15,660.3866109144126,TCP,39.84930620673502,10020.47649882669
24,633.1475917724208,UDP,39.19672416982771,16713.605520760113
28,382.54546384919115,TCP,20.21893458615493,10995.339463000439
14,522.7183753231881,TCP,20.529139788982448,7673.272715710837
20,475.1524400888212,TCP,4.298553676968925,8558.888405596557
26,452.37289541969113,TCP,46.35030886022811,10764.968779092416
18,740.4584339567949,TCP,108.40537704429649,14343.54027965578
31,653.3661890848507,TCP,64.60200491426181,19460.471726664342
23,841.2938763493007,TCP,34.6919913698886,20210.543228857587
23,601.407904879878,TCP,1.6333450318462566,12529.498286382946
16,571.0473517501694,TCP,14.551284763080123,8683.54100426415
21,714.7792144223016,TCP,3.572343870498618,14313.108928906915
20,572.198849681924,TCP,25.848420843084178,11876.442126286964
22,568.1252327656852,TCP,60.986733271134085,12788.53158293788
20,783.0141052190257,TCP,24.435070412062064,16644.067031789924
23,702.7511116704425,TCP,73.0882817805132,15657.70962725763
20,609.9956082751047,TCP,25.069677954352873,11976.260050570321
23,738.1861385226247,UDP,7.41099924884555,16134.197393863733
19,475.5169527419472,TCP,14.060077949278408,8651.206860328653
27,812.9344651079176,TCP,38.55925291003791,21778.915736431456
20,575.3336272605993,TCP,116.57932172335224,10372.473542857322
24,591.9245951399802,TCP,58.011949484704495,14282.760218750233
28,333.6165329382762,TCP,0.10524832130558866,9853.123425220332
17,650.9509216707693,UDP,48.278025479165095,11087.63400167963
20,514.1670915680352,ICMP,27.372599145695517,9992.35133257657
24,637.2987280691286,TCP,63.25896529218025,15985.803880487196
14,601.0532208689738,TCP,18.461050282454373,9300.57765682095
25,712.5225627063282,TCP,50.5923384842265,17576.932659594822
16,789.2142490401664,TCP,42.83586844080493,13329.062740916876
24,564.2450016079698,UDP,2.0478364263007496,13713.58264094199
20,573.8813898975371,UDP,30.338909761207574,11709.828547686462
18,484.184355328764,UDP,12.87572088909845,9063.527951141694
23,420.0759194978539,UDP,66.45271563841709,9616.017975635403
22,632.6483810825151,TCP,0.8066489506360244,13912.278535126063
22,690.7129413027952,TCP,5.693216936662576,15229.947369590509
21,776.9632176406825,TCP,1.4025027641938066,15522.452860917318
22,528.9503415320241,UDP,22.510218691497478,11272.025022994518
30,627.1738753900322,TCP,7.237859421949758,18376.40393268541
17,714.3156002701239,TCP,6.578575267357119,11506.352222197567
23,658.8707891257405,TCP,58.68846683170663,15237.971660183675
17,291.08488664172523,TCP,13.585467048762439,4961.125651694434
21,422.61193343081084,UDP,29.48247144150924,8962.306784756694
21,426.04743926582364,TCP,30.296963593606797,9183.6113029134
27,537.5928209769295,UDP,31.472190845685954,13659.39498532331
18,655.3394581992566,UDP,14.706213102722272,11087.286711853674
16,607.788649960376,TCP,26.15557349398592,9303.366106030717
23,561.319499929265,TCP,46.463065884694714,12544.63991730447
16,631.7041680411774,TCP,37.16491495269829,11047.887504063632
16,541.3411943632372,UDP,9.890076444334738,8639.031467818344
19,437.1235474684573,TCP,39.81972868996968,8698.667195088226
19,658.9003873352673,UDP,42.496918872615844,12751.206837054517
19,698.6345761634127,TCP,7.25653186024381,12813.841594065614
24,645.9680445626791,UDP,43.28004866695275,15592.926161985893
19,567.1199254382495,UDP,106.2199106241045,10762.796906131103
21,689.6519955565311,TCP,71.2465133666782,14138.188539868406
21,414.90217201265034,UDP,21.70463506557858,8433.785499882122
16,750.1334995118643,UDP,83.2824804494563,12809.248008439117
14,559.4358927018144,TCP,19.658488484672684,7923.970404804123
21,682.0685564496173,UDP,70.53091491638246,14083.001047426913
27,578.8010635080585,TCP,17.40522549045452,16245.080560528479
22,706.0843166783972,TCP,61.49881442766847,15555.27499671782
22,575.3999558238796,UDP,48.27593222180358,13695.789454607067
14,655.5458191228396,TCP,8.463443980961047,8534.383513013774
24,578.3191806442153,TCP,71.16526943728883,13934.938570860688
18,644.8415123667037,TCP,61.0747273700677,11336.9610202817
17,854.060264586197,TCP,25.15438434296101,14234.218317082432
22,570.5101805748028,UDP,57.212859316172676,13460.165278345832
15,311.0272430919889,TCP,41.33783112623229,4776.290600140303
18,675.2570262354599,UDP,10.00697033936122,11610.026136349737
18,618.9015604269092,TCP,52.02916145312819,10645.675493924318
21,613.4804724288553,TCP,132.8964799339899,13388.709212690068
27,584.5564964175903,ICMP,13.721999820097865,16563.85841194406
21,679.0039655543568,UDP,46.59182649716832,13386.330791202823
19,886.8552266901735,ICMP,25.430950751362616,16814.093592049474
20,478.6268870163906,UDP,32.846044983097464,9456.14817368027
18,642.1075586048771,TCP,46.63894860471589,11300.183383708983
19,553.1999863984381,TCP,32.612264521066685,10399.046179833958
29,724.4943967971059,TCP,10.232143369614214,21638.180735333797
29,626.1820820103343,TCP,9.41517345850609,16601.539468205592
18,810.9512921522094,TCP,11.996585248127932,14831.99017579082
18,869.9567074808336,TCP,24.405989431870676,15073.962038880485
21,664.0961342159219,TCP,17.996231766567544,13362.500290638116
18,435.6517752082302,TCP,12.385783554986062,8347.816817452267
15,457.94135197642674,TCP,37.29854212998629,7197.1718136033805
28,525.337227163592,TCP,24.552335135154006,15034.480118919095
17,522.4236330530048,UDP,46.35648879590646,9144.128292765618
22,495.7013570286078,TCP,5.329117538974122,10972.765289500945
21,719.8355494888727,UDP,118.26572723963952,15068.03378534713
11,533.808914767317,TCP,9.969671282027461,5972.467750859132
19,874.0363252551724,UDP,93.19854038630115,16495.604481520062
20,565.7852966401056,TCP,10.797755838828543,11111.457507566847
26,645.4657161664778,TCP,21.50835320234443,16125.611399073237
24,835.4037088593954,TCP,110.29313949806307,19361.208577750214
30,567.2507214706329,TCP,34.7693307479892,17042.867973415607
20,542.8672023021564,UDP,95.70233642009798,11249.84506444393
13,620.3808465543588,TCP,91.5042238974167,7854.113978209619
24,378.24613348387646,TCP,10.616853803041684,8898.994436112334
16,594.2453922647153,TCP,57.283970709511046,9687.278450515814
23,578.7387244918261,ICMP,16.806674350738945,13353.245552682778
18,781.3814298272637,UDP,175.20929881155223,13723.230541539202
25,665.9446004772324,UDP,102.03083639895083,16684.379107356126
24,520.7618217662557,TCP,31.223405072434957,12328.40945372247
22,696.896908665567,TCP,56.37527194148312,16859.869931429694
18,644.4820308898654,TCP,37.999533033086486,11712.419136087796
19,533.0000428901046,TCP,41.29818639275642,9954.354202168946
22,711.2561503369583,TCP,34.38217510741369,16036.647245417094
29,508.4163851762855,UDP,11.063313809801773,13578.15313736129
18,726.5160135388093,TCP,39.41691059127444,14095.832783753955
26,473.49681615082443,UDP,13.192007122194077,13102.565343436194
18,496.17291441081574,TCP,112.60657053984566,8966.342503803593
22,577.0924224641994,TCP,42.057189423371675,13990.584286116178
19,606.1044582516853,TCP,108.84401534244212,11939.117747058754
25,724.8261431451258,TCP,18.714300279848256,18053.834005027427
23,572.9650975155082,TCP,144.50719002182342,13047.157329759691
17,733.7017876370065,TCP,86.23728999647955,13014.011142713596
19,679.1518372151139,TCP,115.7739341957638,13233.503207700625
18,448.5168926080521,UDP,41.7118427381594,8298.22943496985
15,661.4434791019153,TCP,55.10453270174969,9001.652029617113
17,609.7963343968785,TCP,24.98547076744506,11035.76727335614
23,632.8899556488474,UDP,0.9783233479934019,15349.334076097875
17,675.606292184976,TCP,77.72567942840028,10577.572911101395
25,405.4214598742012,TCP,28.73771632413944,10005.028293601925
20,516.4380759410745,TCP,0.9181157432926299,10176.141692929941
20,582.319093015757,UDP,62.46735984974102,11975.480634712523
21,546.2110157774686,TCP,66.37114328399454,10769.25415851839
17,719.1865428108446,TCP,65.80180649417647,11660.584942822592
21,530.2593276793441,TCP,0.7489499028699746,11363.050325699433
30,450.8818416414252,TCP,93.84039621879914,13350.16574320018
16,530.480887910775,UDP,49.91799962029444,8528.15237243972
24,489.4738378467189,UDP,29.60963444983725,12867.155633470793
22,633.2589144519801,TCP,14.806880385592097,14615.681500647313
15,557.577237694132,TCP,6.611750410127724,8393.947581239394
15,619.0914450771999,TCP,9.883793914848269,8932.867037373098
22,580.1658356468971,UDP,8.136722078501055,12000.448215717783
17,370.2548752040963,UDP,278.1671809651061,6412.954191075691
22,518.2812640136881,UDP,32.87707573610026,10886.026216692275
13,393.3192276026967,TCP,10.102139049069716,5507.9051524901315
31,788.8143869747556,TCP,15.83042119036762,24225.511969461553
21,542.0321850622095,UDP,136.30975989362892,12331.440470525691
19,540.1946625259062,TCP,44.77469528599461,10504.153230583534
17,342.9083210544185,ICMP,8.419786832754596,5431.696440949787
22,627.0624214556469,TCP,37.05931568244353,13835.452211577798
25,799.7520158473709,UDP,14.0208596421833,20105.351889623704
19,568.0246721436392,TCP,18.808801465008962,11959.912337245187
14,321.7827614963205,UDP,21.713569077664026,4568.582568086615
13,444.6688762231116,UDP,17.264728574695177,5762.644382013111
24,518.9544842623523,TCP,62.66930607451339,12320.332212932875
28,642.358418359902,TCP,99.54921869401261,19379.259543987144
33,595.7981962649793,TCP,50.168748413786645,21563.40793631581
20,570.0655653205736,TCP,7.414005031284352,11605.540767136965
13,564.2980150830264,TCP,26.94851945622635,7276.733039311177
18,573.191778624462,TCP,50.02769870944029,10278.253786847838
21,670.183530719976,UDP,12.098797635777414,15688.010385575239
13,534.0743752802692,TCP,3.880212964136917,7558.1178093113
27,621.6879330653785,UDP,53.38190242260318,14988.523894590282
20,575.8274784436213,TCP,24.711857553107016,11315.213663018203
18,703.9725451969103,TCP,57.84775294754216,12688.245666866645
18,583.6280985974254,TCP,51.21006233381685,9837.05683439357
16,599.6244731699759,UDP,126.38912188498492,9454.619122492706
33,517.225828655734,TCP,69.54938569757631,16516.59330174342
18,730.0868900957039,TCP,74.72083512584828,13757.77445864662
8,455.1002648036945,UDP,13.636531819669429,3681.142055906943
20,657.6413147075962,TCP,26.544852944938544,14270.859188060023
21,506.881843796467,UDP,6.149078373476581,10558.919493977715
26,607.2401270801198,UDP,26.688830547439256,15876.35769859906
27,786.4817184227132,UDP,13.963903937149594,20847.293560022008
14,780.9192875673509,TCP,136.8428299680929,10097.304364797117
23,767.5548688246607,UDP,6.230102849111181,17278.139253555062
21,507.88680871425254,TCP,44.75230337150262,10679.77990656133
20,840.7636980320906,TCP,47.79012254040972,17281.913991690028
17,809.2640190893648,UDP,16.925075256504666,14386.797542290678
16,398.60085672753667,UDP,35.77683270017207,6754.229011063757
17,400.4490294306461,TCP,78.13223537257295,6728.103950010236
24,696.3721536970558,UDP,21.599321406270956,18048.0770707736
22,567.6109319527069,TCP,17.2536570583496,11817.742080526677
17,616.6461420495941,TCP,33.88940048849649,10212.001803534567
18,512.3899934983451,TCP,99.71675174126847,8889.733403529091
18,458.7847713665632,TCP,32.85474314566752,8242.480791996792
22,644.7181642946133,TCP,9.418532082020016,14165.631808063034
15,707.0168205077796,UDP,38.68083157266421,10670.497186681096
18,526.8286040038771,UDP,72.67260795644444,9178.739356705792
16,630.1303357435781,TCP,4.356065034316601,10319.314188818436
18,556.6128601948883,UDP,6.852316770361806,9311.691809807682
24,545.6035450559406,TCP,158.11287563227648,13839.53779395594
26,665.6817737717221,UDP,14.57183422221087,15530.85735981488
32,558.5112264467076,UDP,34.17308635603872,18836.93683974706
23,760.0384613924424,UDP,24.897582376530938,17548.308283516973
22,335.34495141404216,TCP,4.9502926429552305,7699.309927235931
18,711.7366355136977,TCP,2.7126725113937633,13064.151271387223
17,687.7308876446377,UDP,20.62176930102156,12962.513102738843
25,470.35221872352247,UDP,59.845572292667455,11562.227576616231
17,602.2991936178016,TCP,23.985299949938547,10372.663022030933
34,664.661162758593,UDP,264.14941194377053,23653.28845622839
13,533.256949839004,TCP,14.925774894790644,7288.869789287979
22,763.4271492825246,TCP,48.99395324083771,16246.67448910307
22,592.8041981424415,TCP,35.92174111453391,14721.898108974383
27,779.6135246449144,UDP,22.366589000728077,20096.030990283925
16,798.1799079496016,TCP,16.594439062454228,13220.743985131516
23,492.2191497226088,UDP,40.10876012905725,11349.30381485754
17,584.2980823118522,ICMP,17.14320847466891,9484.353563491013
21,480.1780623388554,UDP,6.061397381803607,9560.100215529439
30,733.9560682299688,UDP,2.373895904027015,23160.515532231053
29,422.4097269733552,UDP,18.476580763423918,12426.362616230988
18,647.8796870287124,TCP,1.0199328707744497,11487.837161323652
26,465.63061845279185,TCP,74.40337142263076,11421.991387183703
15,707.7141590419785,UDP,81.63814853198518,10773.33857029177
23,521.4729726005322,TCP,76.65534685716634,10275.677151149699
20,680.0684865411994,UDP,137.0899109459297,12545.01993627379
25,604.2510909228351,TCP,72.20135414542698,14143.702856729022
23,744.8999688257106,TCP,138.06392298958,18614.807717477594
18,593.1012735418813,TCP,122.82901560973541,10608.834719721071
16,682.6902733384652,TCP,8.806588045618419,10065.14020430166
27,569.6808207100876,TCP,91.40943215682907,15872.387873556201
26,613.9692874479634,TCP,8.288749447788664,14962.888581373207
20,447.2032710615882,TCP,7.568318169205686,9416.37355892838
17,671.4151586132776,UDP,179.49713378755,10682.592705546633
8,684.9926565399454,TCP,24.15798352888781,5668.453062740471
19,594.6255850558478,UDP,21.988014330473916,9892.693650898636
13,567.106301842129,TCP,52.89993627154523,7260.62602824267
19,527.7198750524572,UDP,21.429343298750098,9893.92139594002
28,227.53877759296705,TCP,2.6108263975048587,5908.5899268194125
27,544.6187482313097,TCP,40.566432194766044,14258.011267771619
26,731.9327336406402,UDP,68.48754785831522,18500.732874212048
23,827.7939869819645,UDP,5.951743679910501,20674.27001837662
22,588.9675471647818,TCP,29.103795893895793,13898.838049057758
20,594.047801098469,ICMP,134.811823952364,12668.416313861528
17,606.0395999923808,TCP,22.012379490433997,10252.582164494062
22,548.0659731337084,TCP,4.947894038584122,11866.22881730366
19,661.3898206201154,TCP,36.01481962585764,13284.608453503282
18,873.0660296659539,UDP,3.5853729463072725,15284.809298767088
26,411.38861753667356,TCP,46.15946651860974,10856.368940056209
22,482.119887789995,TCP,5.222672343710611,11319.042874807616
18,650.8698355007479,TCP,41.3646476712633,11640.753534745485
14,585.6556403239227,TCP,12.324494232627812,8995.756651105818
22,776.9261186162648,UDP,32.28406170463377,14959.788095393706
19,488.3396178863587,TCP,0.29256278482673215,10056.051753622807
26,709.6411695110542,ICMP,14.364182996567884,18260.60651871333
26,610.7868891920541,TCP,21.363040330389907,17112.184069050134
22,387.1870332465094,UDP,15.41029098198729,9311.478273878105
21,671.699978228544,TCP,6.684909127233938,13355.414914085377
19,637.2869971077602,UDP,48.349111497720486,11975.811232257227
26,547.0071442074752,ICMP,14.132090160184722,12610.621810259821
20,483.6883116939398,UDP,97.0726045584866,9834.039678298179
13,663.3998774605449,TCP,2.6891956504440646,8206.575169363488
21,605.8660845686104,TCP,14.492015160232736,14040.28451132476
23,605.3297889609523,TCP,67.25267633042938,14177.32787976631
21,674.9402230245731,TCP,53.85256675261041,13857.86570216236
18,654.229130127292,TCP,42.85544917586157,12450.612096538469
22,611.4995459798074,UDP,22.062900108706064,12670.394188717231
30,825.2425022092636,TCP,35.92369556380778,25039.720678028152
28,453.8295716713053,UDP,8.764372768199532,12789.069224057323
28,656.1550529154281,TCP,12.974087010387667,19409.399794309735
27,382.4742534226416,TCP,5.66478778118265,10245.7464054022
22,417.38689754514155,TCP,162.1450214643164,8682.537351690955
19,580.2051986999837,UDP,0.925683392021702,11516.855514587625
31,715.8659901868832,UDP,72.52170280807617,21065.47708384186
18,579.3362185806196,TCP,18.01356753672854,10456.1056479643
22,680.2259030379686,TCP,72.76382379300534,14111.452208261704
24,481.3106805073898,UDP,0.2735383759450145,11660.986185568046
20,696.7312755462065,TCP,7.736939897897093,14313.656511989759
21,490.740070763368,UDP,80.79985118518367,10682.405230165266
23,690.204562529768,UDP,4.246320559035121,16126.997497090435
18,648.1818843594565,UDP,51.37963969394978,11305.085950506194
17,762.6967523297102,TCP,7.269385774204352,13956.246365438416
14,653.487432707569,TCP,7.69575200108413,9267.459726646306
24,504.5093007407904,UDP,27.119744538187298,12082.557847522387
24,617.5500923062265,TCP,51.22260530744657,13871.321839308737
17,485.63916942292553,UDP,3.917373513763219,8450.17199012226
31,679.8764313214175,TCP,92.64428275225752,22942.743051619917
18,507.26419104004697,UDP,67.45912288865418,9130.0490464271
21,570.781057221059,UDP,75.20047661851976,12093.577119342073
21,550.8725622767627,UDP,39.77421805430349,11768.38766288896
19,461.22083735756513,UDP,1.4242223437150836,8046.812883076035
20,406.8059272562508,TCP,13.159399516401551,8374.531920852396
16,627.0259027494722,TCP,17.210220445963778,9954.49532360499
18,532.1544091591675,TCP,17.4205582318092,10460.519311073645
16,447.72024645373847,UDP,10.63218504858664,7314.780125868327
27,650.380280657416,UDP,96.44202036680888,17142.865442112216
17,577.1418481044642,UDP,10.74529485351324,9246.385133122489
23,580.8338799931466,TCP,18.244519599302627,12740.050920836518
27,432.5679281654181,TCP,98.12276172870355,11856.079811909703
14,590.9067338893097,TCP,5.322715018950297,8052.905748600344
23,529.3566079529443,TCP,18.99094399900372,12083.11247831304
22,726.397653578334,UDP,37.17683685366254,15887.071533054072
14,723.7827141150595,TCP,12.838385713541378,10411.820582384613
26,565.5157347774738,TCP,66.28059834394982,15409.379864734008
29,569.821810300055,TCP,22.934499739192418,16313.41557389708
26,545.8798513923601,TCP,99.29248941718028,13451.909521546591
17,701.2971559926673,TCP,24.903434004678864,12470.307316887242
23,785.7162704067357,TCP,11.257780888400749,18072.67135046514
22,543.4952637542701,TCP,21.48908514302336,12622.720490604568
15,590.4047971780681,TCP,28.50731099116187,8491.054391727865
19,462.87383844912665,TCP,15.885269553942651,8685.909095278977
16,740.8947803418789,TCP,13.213310665341893,11865.055927419191
27,592.3367286096678,TCP,1.92978274136109,15004.791713096149
21,381.89960169741977,TCP,24.216231957215342,8636.04278043323
